id,organization,entry_date,heading,attachment,creation_date,recommend_date,target_price_date,target_price_date_epoch,target_price,recommended_price,scid,stkname,stockShortName,cmp,change,perChange,current_returns,potential_returns_per,exchange,recommended_price_falg,target_price_flag,stock_data,stk_url,recommend_flag
13878958,Motilal Oswal,2026-04-03,Buy Arvind Fashions; target of Rs 650: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/04/20260403060035_Arvind-Fashions-0304026-moti.pdf,20260403113214,"April 02, 2026",2026-04-02,20260402,650,438.35,ARVIN54248,Arvind Fashions Limited,AFL,466.30,-6.35,-1.34,6.3,39.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '650', 'target_price_date': '02/04/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",miscellaneous/arvindfashionslimited/ARVIN54248,BUY
13878955,Motilal Oswal,2026-04-03,Buy Metro Brands; target of Rs 1215: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/04/20260403055631_Metro-Brands-0304026-moti.pdf,20260403112834,"April 02, 2026",2026-04-02,20260402,1215,938.6,MB05,Metro Brands,Metro Brands,1064.10,-5.15,-0.48,13.3,14.1,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1215', 'target_price_date': '02/04/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",footwear/metrobrands/MB06,BUY
13878952,Motilal Oswal,2026-04-03,Buy JK Cement; target of Rs 6040: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/04/20260403055518_JK-Cement-0304026-moti.pdf,20260403112532,"April 02, 2026",2026-04-02,20260402,6040,5162.0,JKC03,J. K. Cement,J. K. Cement,5731.00,188.00,3.39,11.0,5.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '6040', 'target_price_date': '02/04/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",cement-major/jkcement/JKC03,BUY
13810695,Motilal Oswal,2026-02-04,Neutral Mahindra Lifespaces of Rs 433: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204093819_Mahindra-Lifespaces_03022026_Motilal-Oswal.pdf,20260204151006,"February 02, 2026",2026-02-02,20260202,433,,"['QC', 'GC16']",,,,,,,,,,,,,HOLD
13810694,Motilal Oswal,2026-02-04,Neutral LIC Housing Finance of Rs 550: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204093755_LIC-Housing-Finance_03022026_Motilal-Oswal.pdf,20260204151003,"February 02, 2026",2026-02-02,20260202,550,,"['QC', 'LIC']",,,,,,,,,,,,,HOLD
13810693,Motilal Oswal,2026-02-04,Neutral CDSL of Rs 1410: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204093727_CDSL_03022026_Motilal-Oswal.pdf,20260204150959,"February 02, 2026",2026-02-02,20260202,1410,,"['QC', 'CDS']",,,,,,,,,,,,,HOLD
13810689,Motilal Oswal,2026-02-04,Neutral Bajaj Housing Finance of Rs 100: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204093701_Bajaj-Housing-Finance_03022026_Motilal-Oswal.pdf,20260204150956,"February 02, 2026",2026-02-02,20260202,100,,"['QC', 'BHFL']",,,,,,,,,,,,,HOLD
13810749,Prabhudas Lilladher,2026-02-04,Buy Nippon Life India Asset Management; target of Rs 1000: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204092229_Nippon-Life-India-Asset-Management-0402026-prabhu.pdf,20260204145503,"January 30, 2026",2026-01-30,20260130,1000,878.65,RNL,Nippon Life India Asset Management,Nippon,1003.00,-12.05,-1.19,14.1,-0.2,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1000', 'target_price_date': '30/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",miscellaneous/nipponlifeindiaassetmanagement/RNL,BUY
13810731,Prabhudas Lilladher,2026-02-04,Buy Kajaria Ceramics; target of Rs 1056: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204091904_Kajaria-Ceramics-0402026-choice.pdf,20260204144940,"January 30, 2026",2026-01-30,20260130,1056,900.55,KC06,Kajaria Ceramics,Kajaria Ceramic,1187.20,8.85,0.75,31.8,-11.0,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1056', 'target_price_date': '30/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",ceramicsgranite/kajariaceramics/KC06,BUY
13810717,Prabhudas Lilladher,2026-02-04,Buy Greenpanel Industries; target of Rs 369: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204091222_Greenpanel-Industries-0402026-prabhu.pdf,20260204144446,"January 30, 2026",2026-01-30,20260130,369,229.95,GREEN54285,Greenpanel Industries Limited,Greenpanel Ind,212.22,-2.36,-1.10,-7.7,73.8,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '369', 'target_price_date': '30/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",woodwood-products/greenpanelindustrieslimited/GREEN54285,BUY
13810526,Motilal Oswal,2026-02-04,Buy NMDC; target of Rs 100: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085937_NMDC_04022026_Motilal-Oswal.pdf,20260204143101,"February 03, 2026",2026-02-03,20260203,100,81.62,NMD01,NMDC,NMDC,88.90,-0.88,-0.98,8.9,12.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '100', 'target_price_date': '03/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",miningminerals/nmdc/NMD02,BUY
13810525,Motilal Oswal,2026-02-04,Buy Mahanagar Gas; target of Rs 1535: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085917_Mahanagar-Gas_04022026_Motilal-Oswal.pdf,20260204143012,"February 03, 2026",2026-02-03,20260203,1535,1053.7,MG02,Mahanagar Gas,Mahanagar Gas,1137.75,12.00,1.07,7.9,34.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1535', 'target_price_date': '03/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",refineries/mahanagargas/MG02,BUY
13810524,Motilal Oswal,2026-02-04,Buy Ellenbarrie Industrial Gases; target of Rs 350: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085858_Ellenbarrie-Industrial-Gases_04022026_Motilal-Oswal.pdf,20260204143009,"February 03, 2026",2026-02-03,20260203,350,255.45,EIGL,Ellenbarrie Industrial Gases,Ellenbarrie Ind,252.80,-7.65,-2.94,-1.0,38.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '350', 'target_price_date': '03/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",others-industrial-gasesfuels/ellenbarrieindustrialgases/EIGL,BUY
13810523,Motilal Oswal,2026-02-04,Buy SAIL; target of Rs 175: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085835_SAIL_03022026_Motilal-Oswal.pdf,20260204143006,"February 02, 2026",2026-02-02,20260202,175,18.05,STT02,Sailani Tours N Travels,Sailani Tours,16.25,0.00,0.00,-9.9,976.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '175', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",leisure-services/sailanitoursntravels/STT02,BUY
13810522,Motilal Oswal,2026-02-04,Buy Hyundai Motor; target of Rs 2567: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085815_Hyundai-Motor_03022026_Motilal-Oswal.pdf,20260204143003,"February 02, 2026",2026-02-02,20260202,2567,2196.5,HMI01,Hyundai Motor India,Hyundai Motor,1886.00,-16.80,-0.88,-14.1,36.1,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '2567', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",automobile-passenger-cars/hyundaimotorindia/HMI01,BUY
13810521,Motilal Oswal,2026-02-04,Buy Glenmark Pharma; target of Rs 2240: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085753_Glenmark-Pharma_03022026_Motilal-Oswal.pdf,20260204143000,"February 02, 2026",2026-02-02,20260202,2240,1915.15,GP08,Glenmark Pharma,Glenmark,2230.70,-18.80,-0.84,16.4,0.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '2240', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",pharmaceuticals/glenmarkpharma/GP08,BUY
13810520,Motilal Oswal,2026-02-04,Buy GAIL; target of Rs 190: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085730_GAIL_03022026_Motilal-Oswal.pdf,20260204142957,"February 02, 2026",2026-02-02,20260202,190,160.35,GAI,GAIL India,GAIL,157.70,-0.12,-0.08,-1.6,20.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '190', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",oil-drillingexploration/gailindia/GAI,BUY
13810519,Motilal Oswal,2026-02-04,Buy Coromandel International; target of Rs 2800: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085708_Coromandel-International_03022026_Motilal-Oswal.pdf,20260204142953,"February 02, 2026",2026-02-02,20260202,2800,2217.0,CF06,Coromandel International,Coromandel Int,2074.90,24.70,1.20,-6.4,34.9,N,,,"{'current': {'recommend_flag': '', 'target_price': '2800', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",fertilisers/coromandelinternational/CI45,-
13810518,Motilal Oswal,2026-02-04,Buy Campus Activewear; target of Rs 320: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085649_Campus-Activewear_03022026_Motilal-Oswal.pdf,20260204142950,"February 02, 2026",2026-02-02,20260202,320,272.45,CA08,Campus Activewear,Campus Active,253.22,5.40,2.18,-7.0,26.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '320', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",footwear/campusactivewear/CA07,BUY
13810516,Motilal Oswal,2026-02-04,Buy Brigade Enterprises; target of Rs 1169: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204085618_Brigade-Enterprises_03022026_Motilal-Oswal.pdf,20260204142947,"February 02, 2026",2026-02-02,20260202,1169,740.5,BE08,Brigade Enterprises,Brigade Ent,775.70,13.45,1.76,4.7,50.7,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1169', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",constructioncontracting-real-estate/brigadeenterprises/BE08,BUY
13810508,Prabhudas Lilladher,2026-02-04,Buy Samhi Hotels; target of Rs 290: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204082338_Samhi-Hotels-0402026-prabhu.pdf,20260204135353,"January 29, 2026",2026-01-29,20260129,290,169.5,SH17,Samhi Hotels,Samhi Hotels,163.20,0.10,0.06,-3.7,77.6,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '290', 'target_price_date': '29/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",hotel-resortrestaurants/samhihotels/SH17,BUY
13810410,Prabhudas Lilladher,2026-02-04,Buy Bank of Baroda; target of Rs 320: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204081229_Bank-of-Baroda-0402026-prabhu.pdf,20260204134305,"January 31, 2026",2026-01-31,20260131,320,299.35,BOB,Bank Of Baroda,Bank of Baroda,281.01,0.57,0.20,-6.1,13.8,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '320', 'target_price_date': '31/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",banks-public-sector/bankbaroda/BOB,BUY
13810409,Prabhudas Lilladher,2026-02-04,Buy Ambuja Cement; target of Rs 640: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204080813_Ambuja-Cement-0402026-prabhu.pdf,20260204133840,"January 31, 2026",2026-01-31,20260131,640,510.2,GAC,Ambuja Cements,Ambuja Cements,454.90,-4.10,-0.89,-10.8,40.6,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '640', 'target_price_date': '31/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",cement-major/ambujacements/AC18,BUY
13810408,Prabhudas Lilladher,2026-02-04,Buy Ajanta Pharma; target of Rs 3200: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204080015_Ajanta-Pharma-0402026-prabhu.pdf,20260204133206,"January 31, 2026",2026-01-31,20260131,3200,1212.3,AP,Aurobindo Pharma,Aurobindo Pharm,1367.80,-18.20,-1.31,12.8,133.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '3200', 'target_price_date': '31/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",pharmaceuticals/aurobindopharma/AP,BUY
13810411,Prabhudas Lilladher,2026-02-04,Buy PSP Projects; target of Rs 1028: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204074914_PSP-Projects-0402026-prabhu.pdf,20260204132127,"February 01, 2026",2026-02-01,20260201,1028,732.35,PP33,PSP Projects,PSP Projects,711.90,-14.05,-1.94,-2.7,44.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1028', 'target_price_date': '01/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",constructioncontracting-real-estate/pspprojects/PP26,BUY
13810407,Prabhudas Lilladher,2026-02-04,Buy Delhivery; target of Rs 516: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204074457_Delhivery-0402026-prabhu.pdf,20260204131739,"February 01, 2026",2026-02-01,20260201,516,436.3,D05,Delhivery,Delhivery,464.50,1.50,0.32,6.4,11.0,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '516', 'target_price_date': '01/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",courier-services/delhivery/D06,BUY
13810349,Prabhudas Lilladher,2026-02-04,Buy GAIL India; target of Rs 190: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204073256_GAIL-India-0402026-prabhu.pdf,20260204131024,"February 02, 2026",2026-02-02,20260202,190,160.35,GAI,GAIL India,GAIL,157.70,-0.12,-0.08,-1.6,20.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '190', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",oil-drillingexploration/gailindia/GAI,BUY
13810348,Prabhudas Lilladher,2026-02-04,Buy Cholamandalam Investment and Finance Company; target of Rs 1850: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204073239_Cholamandalam-Investment-and-0402026-prabhu.pdf,20260204131013,"February 02, 2026",2026-02-02,20260202,1850,1595.65,CIF01,Cholamandalam Investment and Finance Company,Chola Invest.,1569.30,-9.70,-0.61,-1.6,17.8,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1850', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",finance-nbfc/cholamandalaminvestmentfinancecompany/CDB,BUY
13810347,Prabhudas Lilladher,2026-02-04,Buy R R Kabel; target of Rs 1844: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204073222_R-R-Kabel-0402026-prabhu.pdf,20260204131000,"February 02, 2026",2026-02-02,20260202,1844,1358.95,K04,R R Kabel,R R Kabel,1469.20,-6.40,-0.43,8.1,25.5,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1844', 'target_price_date': '02/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",cables/rrkabel/K04,BUY
13810344,Prabhudas Lilladher,2026-02-04,Buy Sun Pharmaceutical Industries; target of Rs 1900: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204073147_Sun-Pharmaceutical-Industries-0402026-prabhu.pdf,20260204130948,"February 01, 2026",2026-02-01,20260201,1900,1610.2,SPI,Sun Pharmaceutical Industries,Sun Pharma,1668.60,-6.90,-0.41,3.6,13.8,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1900', 'target_price_date': '01/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",pharmaceuticals/sunpharmaceuticalindustries/SPI,BUY
13810350,Prabhudas Lilladher,2026-02-04,Buy NTPC; target of Rs 423: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204073111_NTPC-1-2-26-PL-0402026-prabhu.pdf,20260204130928,"February 01, 2026",2026-02-01,20260201,423,5.38,N82,NTPC 8.49% 25Mar2025,8.49% NTPCNCD25,5.38,0.00,0.19,0.0,7762.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '423', 'target_price_date': '01/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",power-generationdistribution/ntpc84925mar2025/N82,BUY
13810331,ICICI Securities,2026-02-04,Sell Glenmark Pharmaceuticals; target of Rs 1640: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2026/02/20260204072220_Glenmark-Pharmaceuticals_03022026_ICICI-Securities.pdf,20260204125308,"February 03, 2026",2026-02-03,20260203,1640,1955.85,GP08,Glenmark Pharma,Glenmark,2230.70,-18.80,-0.84,14.0,-26.4,N,,,"{'current': {'recommend_flag': 'S', 'target_price': '1640', 'target_price_date': '03/02/2026', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",pharmaceuticals/glenmarkpharma/GP08,SELL
13810329,Motilal Oswal,2026-02-04,Sell Relaxo Footwears; target of Rs 330: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2026/02/20260204072156_Relaxo-Footwears_01022026_Motilal-Oswal.pdf,20260204125253,"January 30, 2026",2026-01-30,20260130,330,393.15,RF07,Relaxo Footwears,Relaxo Footwear,305.32,-3.71,-1.20,-22.3,8.0,N,,,"{'current': {'recommend_flag': 'S', 'target_price': '330', 'target_price_date': '30/01/2026', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",leather-products/relaxofootwears/RF07,SELL
13810212,Prabhudas Lilladher,2026-02-04,Buy City Union Bank; target of Rs 310: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204070928_City-Union-Bank-0402026-prabhu.pdf,20260204124038,"February 03, 2026",2026-02-03,20260203,310,298.3,CUB,City Union Bank,City Union Bank,265.75,7.93,3.08,-10.9,16.6,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '310', 'target_price_date': '03/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",banks-private-sector/cityunionbank/CUB,BUY
13810211,Prabhudas Lilladher,2026-02-04,Buy Jupiter Life Line Hospitals; target of Rs 1600: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204070806_Jupiter-Life-Line-Hospitals-0402026-prabhu.pdf,20260204123902,"February 03, 2026",2026-02-03,20260203,1600,1255.45,JLLHL,Jupiter Life Line Hospitals,Jupiter Life,1286.50,4.60,0.36,2.4,24.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1600', 'target_price_date': '03/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",hospitalhealthcare-services/jupiterlifelinehospitals/JLLHL,BUY
13810210,Prabhudas Lilladher,2026-02-04,Buy DOMS Industries; target of Rs 3084: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204070612_DOMS-Industries-0402026-prabhu.pdf,20260204123713,"February 03, 2026",2026-02-03,20260203,3084,2424.4,DIL03,DOMS Industries,DOMS Industries,2364.80,-26.70,-1.12,-2.4,30.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '3084', 'target_price_date': '03/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",printingstationery/domsindustries/DIL04,BUY
13810207,Prabhudas Lilladher,2026-02-04,Buy Power Grid Corporation of India; target of Rs 324: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204070354_Power-Grid-Corporation-of-India-0402026-prabhu.pdf,20260204123522,"February 03, 2026",2026-02-03,20260203,324,283.25,PGC,Power Grid Corporation of India,Power Grid Corp,319.70,1.60,0.50,12.8,1.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '324', 'target_price_date': '03/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",power-generationdistribution/powergridcorporationindia/PGC,BUY
13810213,Prabhudas Lilladher,2026-02-04,Buy Latent View Analytics; target of Rs 630: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204065803_Latent-View-Analytics-0402026-prabhu.pdf,20260204123328,"February 03, 2026",2026-02-03,20260203,630,470.65,LVA,Latent View Analytics,Latent View,302.95,-8.00,-2.57,-35.6,107.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '630', 'target_price_date': '03/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",it-servicesconsulting/latentviewanalytics/LVA,BUY
13810163,Prabhudas Lilladher,2026-02-04,Buy Bajaj Finance; target of Rs 1125: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260204062605_Bajaj-Finance-0402026-prabhu.pdf,20260204115624,"February 04, 2026",2026-02-04,20260204,1125,963.6,BAF,Bajaj Finance,Bajaj Finance,917.75,9.50,1.05,-4.7,22.5,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1125', 'target_price_date': '04/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",finance-nbfc/bajajfinance/BAF,BUY
